order_id,product_id,quantity,unit_price,total_price
O0002504,null,1,1589.2,1589.2
O0002505,9999-99-99,,3977.41,3977.41
O0002506,null,1,1267.45,@@@
O0002507,P00019,1,1792.22,1792.22
O0002507,P00051,###BAD###,1509.74,1509.74
123abc,invalid,1,3537.3,
###BAD###,P00299,1,4395.53,N/A
O0002509,P00177,1, ,32-13-2025
not_a_date,P00014,1,2427.63,2427.63
123abc,P00233,1,3219.61,NULL
O0002511,invalid,1,3099.74,@@@
O0002512,P00293,###BAD###,@@@,1623.04
N/A,P00087,1,not_a_date,32-13-2025
O0002513,N/A,32-13-2025,1784.35,1784.35
O0002514,P00117,3,688.21,2064.63
9999-99-99,9999-99-99,1,N/A,1245.54
N/A,32-13-2025,1,4620.67,4620.67
O0002516,P00166,1,1158.73,null
O0002517,9999-99-99,1,1686.49,1686.49
O0002518,P00212,1,###BAD###,3276.29
O0002519,P00203,2,123abc,956.4
O0002520,null,1,2874.37,123abc
NULL,NULL,1,1185.21,not_a_date
O0002521,P00189,1,60.87,nan
@@@,32-13-2025,###BAD###,1459.16,1459.16
O0002523,P00172,invalid,2169.68,invalid
O0002524, ,1,3826.45,123abc
O0002525,P00135,1,3066.71,3066.71
O0002525,123abc,123abc,2650.81,2650.81
O0002526,N/A,,nan,not_a_date
O0002527,P00207,1,1947.85,1947.85
O0002528,P00075,@@@,NULL, 
O0002528,P00275,32-13-2025,2396.24,2396.24
NULL,P00272,1,4411.65,###BAD###
O0002529,P00219,1,not_a_date,2373.76
O0002530,P00199,invalid,###BAD###,
O0002530,not_a_date,1,4207.28,4207.28
@@@,N/A,NULL,2995.61,2995.61
NULL,P00166,1,null,NULL
32-13-2025,,1,1777.49,not_a_date
O0002532,NULL,3,123abc,1329.69
O0002533,P00256,1,2466.04,NULL
O0002534,P00198,32-13-2025,null,3309.36
N/A,###BAD###,nan,2577.62,2577.62
NULL,,1,1226.75,1226.75
invalid,P00297,1,1205.14,1205.14
O0002536, ,N/A,N/A,8351.58
NULL,P00026,1,not_a_date,NULL
O0002537,123abc,3,1391.57,4174.71
O0002538,P00182,NULL,,@@@
O0002539,P00180,1,nan,474.37
32-13-2025,P00171,9999-99-99,304.09,nan
O0002540,###BAD###,not_a_date,invalid,535.21
O0002540,P00071,2,not_a_date,5858.16
invalid,,1,invalid,2408.52
O0002542,P00150,2,92.99,185.98
not_a_date,123abc,3,2675.97,8027.91
O0002543,32-13-2025,1,NULL,NULL
not_a_date,P00056,N/A,3160.03,32-13-2025
O0002544,invalid,1,1122.83, 
invalid,9999-99-99,1,1637.14,1637.14
O0002546,invalid,###BAD###,not_a_date,9999-99-99
@@@,P00116,2,1170.02,2340.04
9999-99-99, ,1,invalid,not_a_date
invalid,P00198,32-13-2025,3309.36,not_a_date
@@@,P00172,N/A,2169.68,2169.68
O0002551,P00225,1,invalid,9999-99-99
null,P00231,3,1055.28,3165.84
O0002553,P00090,1,3475.88,3475.88
O0002553,@@@,3,2779.1,8337.3
32-13-2025,N/A,N/A,240.36,null
O0002554,32-13-2025,1,4539.06,not_a_date
O0002555,P00094,1,851.96,@@@
123abc,P00002, ,invalid,1627.65
invalid,P00277,1,9999-99-99,32-13-2025
null, ,1,invalid,
O0002557,P00248,NULL, ,32-13-2025
###BAD###,invalid,1,2891.8,2891.8
O0002559,32-13-2025,1,2902.58,2902.58
O0002560, ,1,3387.51,nan
NULL, ,1,123abc,32-13-2025
O0002561,###BAD###,nan,4130.95,4130.95
,P00213,null,NULL,NULL
O0002562,P00036,1,480.79,@@@
NULL,P00173,nan,4353.61,4353.61
 ,P00182,1,4817.7,123abc
null,null,9999-99-99,670.03,670.03
9999-99-99,P00163,nan,32-13-2025,2008.27
O0002567,P00007,123abc,2750.6,5501.2
O0002568,P00182,1,@@@,9999-99-99
O0002569,N/A,invalid,null,2881.52
O0002569,not_a_date,1,3474.5,
NULL,32-13-2025,1,1068.4,1068.4
9999-99-99,9999-99-99, ,,2169.68
 ,P00259,invalid,@@@,null
O0002572,P00262,123abc,3767.89,3767.89
O0002572,nan,###BAD###,9999-99-99,9999-99-99
O0002573,P00220,1,@@@,281.4
O0002574,,2,4752.84,9505.68
O0002575,P00047,1,N/A,N/A
nan,P00256,1,2336.25,9999-99-99
O0002577,null,NULL,1929.68,1929.68
O0002577,P00165,1,9999-99-99,3464.34
not_a_date,9999-99-99,1,9999-99-99,659.93
O0002578,32-13-2025,N/A,,1359.13
###BAD###,P00006,1,3360.44,3360.44
O0002580,P00121,N/A,1484.55,NULL
N/A,32-13-2025,123abc, ,not_a_date
O0002582,P00119,1,1297.18,NULL
O0002582,###BAD###,N/A,9999-99-99,683.06
NULL,32-13-2025,1,nan,not_a_date
O0002584,P00051,2,1589.2,3178.4
O0002585,###BAD###,1,32-13-2025,9999-99-99
O0002586,P00077,32-13-2025,2322.04,N/A
O0002587,,1,2546.29,2546.29
O0002588,32-13-2025,3,3619.09,10857.27
O0002589,P00126,1,nan, 
NULL,nan,1,N/A,@@@
O0002590,32-13-2025,1,593.94,593.94
O0002591,P00232,null,N/A,3950.5
9999-99-99,P00039,1,123abc,not_a_date
O0002592,P00055,3,980.28,nan
O0002592,null, ,2271.8, 
O0002593,nan,2,3076.05,6152.1
O0002594,P00004,invalid,3306.0,null
,P00192,1,3912.19,123abc
O0002596,P00220,1,312.67,123abc
O0002596,P00252,null, ,NULL
O0002597,NULL,nan,2143.06,2143.06
O0002598,P00035,NULL,NULL,not_a_date
O0002599,P00159,1,3820.15,3820.15
32-13-2025,nan,null,null,1382.36
O0002601,P00190,,2761.07,NULL
9999-99-99,NULL,1,1171.41,1171.41
invalid, ,1,374.71,
,P00141,1,1686.49,32-13-2025
invalid,nan,N/A,2903.41,N/A
32-13-2025,P00116,1,1170.02,9999-99-99
invalid,P00058,1,@@@,337.32
,@@@,N/A,N/A,4559.38
###BAD###,P00009,nan,1868.35,
O0002609,P00006,1,N/A,3537.3
O0002609,P00087,3,NULL,10861.05
null,P00169,1,2313.77,2313.77
NULL,P00162, ,2441.24,32-13-2025
nan,invalid,1,1178.43,123abc
N/A,P00299,null,32-13-2025,4395.53
O0002613,P00126,2,1907.2,3814.4
###BAD###,invalid,32-13-2025,4628.39,4628.39
 ,,1,600.04,600.04
O0002615,P00056,NULL,3717.68,nan
O0002616,invalid,@@@,4754.26,4754.26
O0002617,P00117,###BAD###,688.21,
O0002618,P00140,1,32-13-2025,3872.83
O0002619,###BAD###,1,N/A,3597.46
O0002619,P00043,1,3939.44,3939.44
O0002620,P00241,1,4182.04,32-13-2025
N/A,P00035,1,4178.84,123abc
@@@,P00220,1,312.67,312.67
O0002622,P00166,nan,984.92,984.92
O0002622,P00286,2,N/A,5731.28
O0002623,P00079,invalid,2796.05,123abc
9999-99-99,@@@,1,4290.12,invalid
O0002624,P00052,1,4377.47, 
not_a_date,P00073,2,2396.78,4793.56
,N/A,1,,1529.62
O0002626,NULL,1,3405.11,
O0002626,P00137,1,986.82,986.82
O0002627,not_a_date,NULL,nan,1506.18
@@@,P00162,1,2197.12,2197.12
###BAD###,N/A,1,@@@,2495.96
O0002630,P00089,9999-99-99,3327.14,3327.14
O0002631,N/A,1,717.39,717.39
O0002632,P00244,1,2650.71,2650.71
O0002632,null,nan,9999-99-99,32-13-2025
O0002633, ,1,3564.08,3564.08
123abc,P00093,1,N/A,1382.36
O0002635,not_a_date,1,,NULL
nan,P00007,1,3056.22,32-13-2025
9999-99-99,P00058,null,374.8,374.8
NULL,P00269,1,1780.23,1780.23
 ,P00088,1,32-13-2025, 
32-13-2025,P00071,1,invalid,2766.35
,123abc,@@@,1144.93,1144.93
,P00296,1,4795.36,4795.36
O0002639,P00137,1,882.95,882.95
32-13-2025,P00029,1,nan,2155.09
123abc,P00291,NULL,1545.16,1545.16
O0002640,invalid,1,1896.7,1896.7
null,P00043,1,###BAD###,@@@
not_a_date,P00215,2,3566.25,NULL
NULL,,1,459.07,459.07
O0002643,P00227,invalid,1974.99,1974.99
O0002643,P00078,9999-99-99,2891.8,NULL
O0002644,N/A,1,N/A,3875.47
,###BAD###,1,9999-99-99,2023.86
O0002646,invalid,3,1795.34,5386.02
null,P00174,1,invalid,32-13-2025
O0002647,###BAD###,not_a_date,not_a_date,N/A
not_a_date,P00153,1,3675.66,invalid
O0002648,###BAD###,2,2271.8,invalid
O0002649,P00208,1,@@@,3032.5
O0002650,P00265,32-13-2025,9999-99-99,434.91
32-13-2025,P00103,null,NULL,@@@
O0002652, ,1,247.78,247.78
O0002653,P00247,1,1087.68,invalid
O0002654,P00023,1,403.11,403.11
O0002655,nan,not_a_date,null,3247.1
O0002655,null,1,1379.58,1379.58
NULL,P00175,###BAD###,invalid,254.35
,123abc,9999-99-99,980.28,980.28
nan,32-13-2025,1,971.39,971.39
123abc,NULL,1,293.99,9999-99-99
O0002658,P00157,2,635.34,123abc
O0002659,###BAD###,not_a_date,9999-99-99,3403.8
O0002660,32-13-2025,1,1134.04,1134.04
not_a_date,P00133,1,1386.39,1386.39
O0002662,123abc,nan,null,###BAD###
123abc,P00261,9999-99-99,2862.94,2862.94
not_a_date,P00007,1,2750.6,2750.6
O0002664,invalid,1,3057.84,invalid
,nan,@@@,992.18,null
O0002666,nan,2,3232.45,6464.9
123abc,P00180,1,not_a_date,474.37
O0002668,9999-99-99,1,1449.8,null
invalid,@@@,1,2737.44,NULL
O0002669,P00059, ,649.32,649.32
NULL,P00164,not_a_date,105.62,null
O0002671,P00035,nan,3760.96,3760.96
O0002672,###BAD###,1,319.6,319.6
,P00168,1,521.45,521.45
not_a_date,nan,1,not_a_date,1268.57
O0002674,9999-99-99,1,,1510.14
O0002675,P00297,1,1141.71,null
,P00050,2,4041.28,invalid
O0002676,P00183,1,2833.55,2833.55
O0002677,P00208,1,3032.5,N/A
O0002678,P00033,NULL,NULL,null
123abc,N/A,NULL,188.93,32-13-2025
O0002680,P00039,1,2958.5,2958.5
O0002681,NULL,123abc,3420.02,nan
123abc,@@@,1,N/A,495.92
nan,P00205, ,not_a_date,1804.03
@@@,123abc,1,9999-99-99,640.8
N/A,P00191,N/A,@@@,248.94
O0002685,P00029,nan,2535.4,123abc
NULL,P00087,not_a_date, ,3620.35
O0002687,P00183,1,2691.87,2691.87
null,P00298,123abc,nan,1277.61
O0002689,NULL,1,nan,3387.51
N/A,not_a_date,1,1978.03,nan
not_a_date,P00112,3,not_a_date,9999-99-99
9999-99-99,P00041,1,32-13-2025,not_a_date
invalid,P00079,9999-99-99,2648.89,5297.78
O0002694,P00046,1,1201.31,1201.31
O0002695,P00270,2,3225.04,###BAD###
O0002695,P00275,1,nan,###BAD###
O0002695,P00298,1,9999-99-99,32-13-2025
 ,P00275,null,32-13-2025,2276.43
O0002697,P00216,N/A,2185.05,32-13-2025
O0002698,P00038,1,3901.46,3901.46
O0002699,not_a_date,1,invalid,NULL
O0002699,123abc,N/A,N/A,N/A
nan,P00152,2,1309.22,2618.44
NULL,32-13-2025,nan,4516.55,null
O0002701,,1,2552.92,32-13-2025
O0002702,123abc,###BAD###,123abc,nan
nan,P00225,1,2789.77,N/A
O0002702,null,1,4555.59,4555.59
N/A,not_a_date,1,###BAD###,1195.26
O0002704,9999-99-99,32-13-2025,4623.59,4623.59
O0002705,32-13-2025,2, ,1951.06
O0002705,###BAD###,1,null,123abc
NULL,,###BAD###,746.81,746.81
O0002706,123abc,2,400.42,800.84
O0002707,,1,994.52,994.52
123abc,P00058,invalid,356.06,356.06
O0002709,not_a_date,1,1929.68,1929.68
O0002710,nan, ,480.79,961.58
###BAD###,P00276,1,N/A,@@@
O0002711,,1,262.77,262.77
O0002712, ,1,3360.46,nan
O0002713,P00232,1,3534.66,32-13-2025
O0002714, ,null,@@@,32-13-2025
O0002715,P00004,1,3306.0,123abc
9999-99-99,P00090,1,3884.81,3884.81
32-13-2025,P00064,1,@@@,1712.63
32-13-2025,P00099,1,not_a_date,1606.36
invalid,NULL,1,4158.42,123abc
O0002718,NULL,1,2929.08,2929.08
O0002719,P00066,###BAD###,N/A,882.59
O0002719,not_a_date,123abc,387.47,387.47
O0002720,P00053,1,nan,N/A
O0002721,@@@,1,2925.43,2925.43
null,P00206,,1193.66,1193.66
NULL,P00122,nan,3763.07,11289.21
 ,P00037,1,123abc,null
O0002723,123abc,1,1353.83,32-13-2025
O0002723,P00152,invalid,1171.41,N/A
O0002724,nan, ,NULL,1434.63
N/A,P00079, ,2943.21,N/A
O0002726,P00167,nan,2619.54,2619.54
null,P00025,1,32-13-2025,2511.3
O0002728,P00159,1,4021.21,nan
O0002729,32-13-2025,,nan,3733.84
O0002730,###BAD###,not_a_date,1201.31,1201.31
O0002731,N/A,1,123abc,@@@
O0002731,not_a_date,,1716.48,3432.96
O0002732,P00004,1,N/A,3306.0
nan,@@@,not_a_date,###BAD###,123abc
9999-99-99,P00019,9999-99-99,1886.55,123abc
9999-99-99,P00076,N/A,1933.06,nan
O0002734,,1,invalid,4628.77
,P00049,1,249.89,249.89
O0002735,P00228,NULL,9999-99-99,3480.03
O0002736,P00276,1,9999-99-99,9999-99-99
32-13-2025,P00179,1,9999-99-99,4659.1
O0002737,P00264,123abc,167.58,167.58
O0002737,P00198,1,2978.42,2978.42
not_a_date,@@@,1,32-13-2025,1869.98
O0002738,123abc,1,9999-99-99,NULL
O0002739,P00113,9999-99-99,32-13-2025,73.11
O0002739,P00149,1,,not_a_date
N/A,not_a_date,1,invalid,943.68
O0002740,P00067,1,2362.24,9999-99-99
 ,P00032,1,32-13-2025,4862.22
null,P00225,1,3099.74,3099.74
O0002743,P00031,1,9999-99-99,4273.93
32-13-2025,P00002,1,1464.88,1464.88
NULL,###BAD###,1,3474.5,3474.5
123abc,9999-99-99,1,2851.93,2851.93
,null,1,355.11,355.11
nan,@@@,1,1795.34,1795.34
nan,P00274,@@@,N/A,1744.2
O0002749,@@@,1,not_a_date,NULL
nan,32-13-2025, ,9999-99-99,32-13-2025
null,P00173,,4135.93,@@@
O0002751,,9999-99-99,123abc,1868.35
NULL,@@@,1,invalid,123abc
O0002753,invalid,1,NULL,2417.06
O0002754,P00279,1,,9999-99-99
O0002755,P00122,1,3763.07,3763.07
O0002755,P00206,invalid,1193.66,1193.66
32-13-2025,P00292,nan,463.44,463.44
nan,32-13-2025,9999-99-99,N/A, 
 ,invalid,1,4310.44,null
O0002758,P00114,1,4515.2,9999-99-99
O0002759,P00294,,invalid,2817.02
O0002759,not_a_date,1,NULL,@@@
@@@,P00137,1,882.95,nan
O0002761,P00091,123abc,3102.54,
O0002762,P00224,1, ,188.93
O0002763,P00101,32-13-2025,2630.29,2630.29
O0002764,P00175,1,299.24,299.24
###BAD###,P00054,@@@,1314.45,1314.45
O0002766,9999-99-99,1,1960.09,1960.09
9999-99-99,P00242,1,###BAD###,9999-99-99
,P00285,1,not_a_date,32-13-2025
O0002767,NULL,NULL,null,2086.4
O0002768,P00098,1,3733.84,3733.84
invalid,P00220,1,312.67,N/A
@@@,P00095,NULL,3159.92,123abc
O0002771,P00252,1,@@@,NULL
O0002772,invalid,1,4503.45,###BAD###
O0002773,P00245,###BAD###,not_a_date,368.1
O0002773,P00015,1,895.62,895.62
9999-99-99, ,123abc,###BAD###,9999-99-99
@@@,P00196,1,null,583.44
O0002776,P00114,2,NULL,9505.68
O0002777,nan,1,1601.4,1601.4
O0002778,nan,@@@,2723.09,9999-99-99
NULL,P00208,32-13-2025,not_a_date,2577.62
nan,invalid,1,173.96,173.96
O0002781,P00216,not_a_date,,2185.05
O0002782,@@@,nan,32-13-2025,1886.55
O0002782,,1, ,123abc
@@@,P00109,,@@@,
,null,2,@@@,8628.76
O0002783,P00074,1,N/A,3025.65
O0002784,P00190,2,2484.96,4969.92
9999-99-99,P00004,1,32-13-2025,invalid
123abc,P00172,NULL,@@@,###BAD###
nan,P00261,###BAD###,3368.16,32-13-2025
O0002786,P00282,1,not_a_date,nan
O0002787,,,1960.09,@@@
null,P00192,1,not_a_date,nan
O0002787,P00056,1,N/A,invalid
O0002788,P00222,1,null,null
32-13-2025,P00094,nan,946.62,1893.24
O0002789,P00158,N/A,478.87,957.74
O0002789,not_a_date,1,N/A,
123abc,P00004,nan,9999-99-99,3673.33
O0002790,P00245,1,nan,32-13-2025
9999-99-99,P00224,2,178.43,356.86
O0002791,32-13-2025,1,835.02,835.02
9999-99-99,P00007,nan,3056.22,3056.22
 ,P00216,1,2427.83,2427.83
O0002792,9999-99-99,1,32-13-2025,2908.23
O0002792,P00206,1,1334.08,1334.08
O0002793,P00090,1,3475.88,3475.88
O0002794,P00174,1,1391.57,1391.57
,P00217,123abc,N/A,###BAD###
NULL,P00143, ,nan,670.03
O0002797,null,1,1627.65,1627.65
 ,123abc,1,1430.28,1430.28
O0002799,P00210,32-13-2025,3573.78,nan
32-13-2025,P00262,3,3977.21,###BAD###
32-13-2025,@@@,invalid,N/A,
O0002800,P00080,invalid,nan,2829.21
9999-99-99,P00251,1,4527.26,@@@
O0002801,,1,562.59,562.59
O0002802,P00282,1,1402.4,invalid
not_a_date,123abc,1,2231.41,invalid
O0002803,P00262,2,3558.56,7117.12
O0002803,P00146,,9999-99-99,N/A
O0002804,P00130,9999-99-99,,###BAD###
O0002804,P00130,nan,###BAD###,1642.42
###BAD###,P00173,123abc,9999-99-99,3700.57
O0002805,null,1,3403.8,3403.8
O0002806,,1,NULL,invalid
null,P00211,1,992.18,992.18
NULL,P00274,1,nan,32-13-2025
9999-99-99,P00188,1,nan,522.26
not_a_date,P00018,123abc,123abc,1002.26
O0002808,P00236,1,975.53,###BAD###
9999-99-99,32-13-2025,1,284.28,284.28
O0002810,invalid,32-13-2025,4134.28,@@@
not_a_date,P00192,@@@,9999-99-99,4118.1
 ,32-13-2025,@@@, ,3034.21
O0002812,P00097,1,2960.51,null
###BAD###,null,###BAD###,973.19,invalid
123abc,P00160,1,@@@,2614.64
O0002815,,1,494.23, 
O0002816,P00235,null,not_a_date,1506.18
9999-99-99,null,1,N/A,2958.5
123abc,P00255,1,NULL,163.68
@@@,invalid,###BAD###,1886.55,1886.55
9999-99-99,P00032,123abc,4862.22,###BAD###
O0002820,@@@,1,4312.11,4312.11
O0002821,P00271,1,247.78,null
O0002821,###BAD###,2,4748.81,invalid
@@@, ,1,invalid,
O0002823,P00188,invalid,522.26,522.26
123abc,P00119,1,1373.49,1373.49
 ,P00183,1,2408.52,2408.52
NULL,,nan,2346.91,null
N/A,P00027,32-13-2025,2884.94,2884.94
O0002827,P00121,1,1571.88,1571.88
O0002827,P00159,not_a_date,9999-99-99,7640.3
O0002828,P00077,1,1973.73,1973.73
nan,P00291,N/A,nan,4908.15
O0002830,P00212,1,,3276.29
O0002831,9999-99-99,1,3034.21,null
,P00114,2,4515.2,9030.4
###BAD###, ,1,nan,1978.03
O0002834, ,1,3061.91,not_a_date
not_a_date,invalid,NULL,1263.87,1263.87
O0002836,@@@,3,4207.28,123abc
nan,N/A,1,432.71,432.71
invalid,null,1,not_a_date,not_a_date
O0002837,P00253,1,1937.79,1937.79
123abc,P00094,1,,899.29
@@@,P00079,1,2943.21,2943.21
N/A,null,1,582.92,582.92
O0002839,invalid,2,NULL,316.0
not_a_date,,123abc,1141.71,2283.42
O0002841,,null,###BAD###,4395.57
123abc,N/A,123abc,2776.42,null
O0002842,P00021,N/A,1218.45,1218.45
123abc,P00141,1,1602.17,1602.17
nan,P00174,1,###BAD###,1637.14
 ,,2,3897.87,nan
O0002844,P00045,3,nan,invalid
O0002844,P00053,1,4872.39,null
O0002845,P00037,1,1581.11,1581.11
O0002846,32-13-2025,1,3002.03,3002.03
O0002847,NULL,1,1841.1,1841.1
O0002847,P00224,1,not_a_date,188.93
O0002848,P00063,###BAD###,###BAD###,1406.19
O0002849,P00114,,4039.91,32-13-2025
32-13-2025,invalid,1,2908.23,2908.23
not_a_date,P00033,null,261.25,261.25
O0002852,P00022,1,355.11,invalid
invalid,nan,N/A,2291.59,2291.59
O0002854,P00080,1,invalid,2829.21
N/A,123abc, ,1994.27,1994.27
nan,P00143,2,NULL,1576.54
O0002856,P00158,1,563.38,563.38
O0002857,P00005,1,1722.86,@@@
O0002858,P00283,1,1043.2,9999-99-99
 ,P00233,2,3787.78,7575.56
###BAD###,P00201,1,2074.43,123abc
 ,32-13-2025, ,3326.75,3326.75
O0002861,P00268,32-13-2025, ,null
@@@,P00277,NULL,1510.14,1510.14
@@@,P00260,123abc,2689.37,N/A
O0002863,P00097,2,2796.03,5592.06
 ,P00010,1,1294.91,1294.91
O0002864,P00169,2,2435.55,@@@
O0002865,P00070,NULL,3714.65,3714.65
O0002866,P00249,,@@@,5351.94
invalid,P00043,1,3939.44,3939.44
O0002868,@@@,1,2404.83,9999-99-99
N/A,32-13-2025,invalid,288.09,
invalid,P00113,1,32-13-2025,NULL
O0002870,nan,1,invalid,4904.32
O0002871,P00121,null,1571.88,9999-99-99
N/A,P00250,###BAD###,556.08,1112.16
O0002872,P00265,1,410.75,410.75
O0002872,123abc,9999-99-99,invalid,9999-99-99
not_a_date,P00084,1,982.38,123abc
O0002873,P00033,###BAD###,261.25,invalid
O0002874,32-13-2025,9999-99-99,null,3415.22
###BAD###,P00281,@@@,3003.44,3003.44
O0002875,P00215,1,3031.31,3031.31
123abc,P00297,@@@,1078.28,2156.56
9999-99-99,P00009,1,invalid,null
O0002878,P00280, ,749.8,###BAD###
O0002879,P00040,not_a_date,1786.27,1786.27
O0002880,P00061,1,N/A,123abc
O0002881,N/A,1,649.32,649.32
O0002882, ,1,2540.47,2540.47
O0002882,P00005, ,1464.43,invalid
O0002883,nan,invalid,1240.32,1240.32
32-13-2025,invalid,nan,1267.45,nan
O0002885,P00234,1,NULL,9999-99-99
O0002886,P00176,,1943.91,9999-99-99
NULL,@@@,1,2518.17,2518.17
O0002887,P00235,2,1355.56,2711.12
9999-99-99,123abc,1,123abc,123abc
N/A,P00251,32-13-2025,3848.17,3848.17
123abc,P00091,1,9999-99-99,3102.54
null,P00052,1,4863.86,4863.86
O0002890,P00254,not_a_date,1862.09,1862.09
123abc,P00264,1,167.58,167.58
###BAD###,P00250,not_a_date,617.87,617.87
O0002893,P00068,9999-99-99,3757.36,3757.36
 ,P00096,123abc,3252.48,nan
null,P00275,1,not_a_date,2396.24
N/A,P00093,1,1459.16,1459.16
O0002896,32-13-2025,not_a_date,NULL,1627.65
N/A,@@@,NULL,1541.89,###BAD###
O0002897,NULL,invalid,3006.7,3006.7
O0002898,32-13-2025,1,3767.89,3767.89
O0002899,P00172,###BAD###,2424.93,2424.93
N/A, ,1,null,N/A
nan,P00101,1,9999-99-99,2630.29
@@@,P00018,1,,425.96
 ,P00187,1,3057.84,3057.84
O0002903,P00209,9999-99-99,1453.14,4359.42
nan,P00119,null,1297.18,32-13-2025
O0002905,P00025,1,2790.33,2790.33
null,N/A,1,1464.88,1464.88
,###BAD###,1,9999-99-99,not_a_date
9999-99-99,P00115, ,9999-99-99,993.35
null,P00191,1,123abc,nan
O0002908,null,1,not_a_date,1153.81
, ,NULL,2776.42,not_a_date
###BAD###,invalid,@@@,2435.55,2435.55
nan,P00131,1,3524.25,3524.25
@@@,not_a_date,1,invalid,@@@
O0002913,P00243,nan,2634.63,2634.63
O0002913,P00074,9999-99-99,3025.65,invalid
NULL,P00261,###BAD###,3199.75,32-13-2025
9999-99-99,P00181,###BAD###,2768.04,2768.04
NULL,@@@,9999-99-99,invalid,32-13-2025
O0002915,P00255,invalid,not_a_date,nan
32-13-2025,invalid,1,613.25,613.25
O0002917,9999-99-99,1,invalid,
O0002917,invalid,1,4310.44, 
O0002918,P00045,invalid,2593.37,2593.37
O0002918,P00013,1,68.89,68.89
O0002919,P00112,1, ,1739.78
 ,@@@,1,4085.15,4085.15
nan,P00260,nan,2689.37,2689.37
9999-99-99,not_a_date, ,32-13-2025,3820.15
123abc,@@@,null,NULL,1637.14
O0002923,P00086,NULL,###BAD###,3485.5
O0002923,invalid,2,3403.8,invalid
O0002924,,123abc,1206.63,1206.63
9999-99-99,P00240,1,3562.96,3562.96
O0002926,P00292,1,545.22,545.22
not_a_date,P00191,9999-99-99,262.77,262.77
O0002927,P00210,1,null,3395.09
NULL,P00257,invalid,240.36,N/A
O0002928,nan,1,586.98,
O0002928,not_a_date,1,###BAD###,2514.72
O0002928,32-13-2025,1,640.8,640.8
,P00084,1,835.02,32-13-2025
O0002929,P00026,1,1910.01,1910.01
invalid,P00038,1,nan,4589.95
O0002931,P00229,2,null,3936.8
O0002932,P00290,1,32-13-2025,3095.42
invalid,P00045,1, ,@@@
O0002934,P00107,1,3905.76,32-13-2025
123abc, ,1,2440.51,2440.51
O0002935,P00001,1,123abc,not_a_date
O0002936,null,not_a_date,nan,817.34
O0002937,P00065,###BAD###,1247.59,###BAD###
O0002937,P00002,1,null,###BAD###
32-13-2025,P00091,123abc,3447.27,3447.27
O0002939,P00093,2,1459.16,2918.32
O0002939,P00172,1,2552.56,invalid
invalid,P00071,123abc,2929.08,5858.16
NULL,P00270,@@@,NULL,2902.54
@@@, ,1,null,
O0002942,P00294,null,N/A,8451.06
O0002943,P00066,9999-99-99,836.14,invalid
NULL,P00032,1,9999-99-99,4619.11
O0002944,P00093,1,1382.36,123abc
O0002945,P00270,1,2902.54,32-13-2025
O0002945,###BAD###,nan,247.78,@@@
N/A,P00033,nan,248.19,248.19
O0002947,N/A,nan,1635.55,1635.55
NULL,P00283,1,invalid,###BAD###
9999-99-99,P00100,1,4263.51,4263.51
O0002950,P00137,nan,882.95,882.95
not_a_date,P00154,2,null,4062.48
123abc,P00067,123abc,2779.1,nan
O0002951,,,667.96,667.96
O0002952,nan,1,1457.41,1457.41
O0002953,P00027,1,123abc,32-13-2025
null,P00045,2,2449.29,4898.58
invalid,P00045,null,2449.29,9999-99-99
not_a_date,P00043, ,not_a_date,null
O0002955,not_a_date,1,619.39,619.39
123abc,P00156,1,3098.7,invalid
O0002957,invalid,123abc,2291.59,2291.59
O0002957,P00183,1,###BAD###,@@@
###BAD###,P00141,invalid,1602.17,3204.34
9999-99-99, ,1,2276.43,nan
O0002959,P00019,@@@,1697.89,1697.89
O0002960,P00031,1,9999-99-99,4748.81
O0002960,null,123abc,9999-99-99,7954.82
O0002961,P00183,###BAD###,2550.19,2550.19
O0002962,P00248,N/A, ,invalid
@@@,P00163,32-13-2025,2231.41,invalid
 ,P00140,1,4556.27,4556.27
123abc,P00088,,1267.45,1267.45
O0002964,P00098,invalid,###BAD###,NULL
O0002965,P00035,1,3969.9,3969.9
O0002965,P00221,1,3198.91,3198.91
O0002966,P00276,1,3184.47,3184.47
O0002966,P00143,1,709.44,NULL
NULL,NULL,invalid,4646.71,N/A
O0002967,nan,NULL,,5453.49
O0002968,P00268,123abc,2852.62,2852.62
O0002969,9999-99-99,1,N/A,468.22
O0002969, ,9999-99-99,4223.54,4223.54
NULL,N/A,1,293.99,293.99
null,P00236,1,not_a_date,@@@
O0002972,P00264,1,159.2,###BAD###
null,123abc,32-13-2025,2327.51,2327.51
O0002973,P00134,9999-99-99,32-13-2025,1910.87
NULL,P00119,1,,1297.18
O0002974,P00100,null,4050.33,null
O0002975,N/A,1,613.25,613.25
O0002976,P00005,1,1636.72,1636.72
O0002977,P00045,N/A,2737.44,2737.44
,123abc,1,null,249.89
O0002978,###BAD###,1,3219.61,null
123abc,P00132,1, ,1540.53
O0002979,P00220,1,281.4,281.4
O0002980,P00114,1,nan,32-13-2025
O0002980,P00204,1,invalid,9999-99-99
O0002980,P00223,null,3121.6,nan
O0002981,P00029,1,null,2155.09
nan,P00071,nan,2929.08,N/A
N/A,,1,4452.66,null
###BAD###,P00152,N/A,@@@,1171.41
N/A,9999-99-99, ,2248.73,123abc
O0002984, ,1,1087.68,9999-99-99
O0002985,P00200,1,,2649.05
123abc,P00155,3,nan,10395.06
